anime_id,related_anime_id,relation_type
6513,971,Alternative setting
17613,2576,Alternative version
2353,2352,Alternative version
34454,31629,Other
34454,36587,Other
2928,48,Alternative version
2928,873,Parent story
2928,3269,Prequel
2253,1064,Alternative version
2253,5485,Alternative version
2253,1985,Spin-off
2253,2234,Other
2253,2692,Other
2253,3898,Other
2253,18365,Other
2253,34820,Other
2253,4406,Side story
2253,5658,Sequel
10693,9737,Full story
10693,10689,Prequel
6795,3508,Other
21195,3588,Parent story
35122,16498,Other
36565,9890,Prequel
36565,32324,Other
2129,6234,Spin-off
2129,8230,Sequel
2129,9002,Other
2129,21103,Character
2806,8501,Alternative version
10000,3023,Parent story
15411,12967,Parent story
2752,995,Prequel
2752,4053,Sequel
29835,27589,Parent story
6418,15,Parent story
14519,3535,Prequel
12067,45,Parent story
36566,966,Parent story
36566,34244,Prequel
293,1597,Prequel
293,1683,Alternative version
293,1748,Alternative version
293,1718,Spin-off
293,1752,Side story
293,1754,Side story
293,1755,Side story
293,1756,Side story
293,1757,Side story
293,1758,Side story
9493,1337,Alternative version
9493,1556,Alternative version
7311,4382,Prequel
7311,26351,Alternative version
1731,3954,Side story
1731,5306,Sequel
1731,12699,Character
3247,189,Full story
20969,7014,Prequel
144,704,Sequel
144,1530,Alternative version
10491,934,Other
18643,148,Other
34527,37267,Sequel
8837,3479,Parent story
4437,1735,Parent story
30840,2302,Parent story
30840,2303,Parent story
30840,2304,Parent story
30840,2305,Parent story
30840,6792,Parent story
28925,19157,Full story
35116,3077,Parent story
27467,27451,Spin-off
6937,3496,Other
6937,6939,Other
6937,7985,Other
32636,36279,Alternative version
512,35770,Alternative version
130,129,Prequel
130,131,Sequel
12231,813,Parent story
12231,986,Prequel
2595,291,Prequel
2595,3627,Sequel
2595,9353,Other
21899,918,Parent story
21899,9969,Parent story
36642,30954,Alternative version
36642,36643,Sequel
29863,9204,Other
12875,15993,Summary
28735,25801,Alternative version
28735,33095,Sequel
16,644,Side story
16,1142,Sequel
302,2613,Sequel
302,2613,Alternative setting
302,2614,Side story
302,7308,Summary
689,688,Prequel
28833,25431,Prequel
28833,33728,Alternative version
28833,33729,Alternative version
28833,33730,Alternative version
2660,2668,Other
2168,1166,Parent story
33103,15891,Other
5002,12745,Summary
21639,481,Other
21639,482,Other
21639,3972,Other
21639,10015,Other
21639,34866,Other
574,929,Prequel
33170,28725,Other
2265,2268,Parent story
33487,37377,Other
4698,27747,Alternative setting
31584,31585,Sequel
14653,9958,Prequel
14653,16982,Sequel
1669,288,Prequel
1669,1668,Sequel
1669,1670,Side story
8958,22593,Sequel
313,311,Full story
3618,3001,Parent story
36607,36451,Sequel
36607,36606,Prequel
36655,967,Sequel
36655,37388,Sequel
36655,1541,Prequel
1650,711,Summary
1650,1651,Sequel
1650,6718,Spin-off
1650,7122,Spin-off
1650,12029,Alternative version
1650,37082,Alternative version
13267,10378,Prequel
15583,17641,Sequel
751,1672,Alternative version
20471,1034,Prequel
20471,29999,Other
19187,19081,Other
4535,3456,Prequel
4535,6479,Sequel
18795,2257,Other
1371,2997,Spin-off
1371,2998,Spin-off
1371,2999,Spin-off
1371,23659,Other
1371,23675,Other
18577,18573,Parent story
33454,3545,Other
7730,9849,Side story
527,528,Side story
527,1117,Side story
527,1118,Side story
527,1119,Side story
527,1120,Side story
527,1709,Side story
527,4792,Side story
527,4793,Side story
527,4794,Side story
527,4795,Side story
527,4874,Side story
527,5526,Side story
527,6877,Side story
527,10916,Side story
527,10917,Side story
527,1525,Alternative setting
527,20159,Alternative setting
527,1564,Sequel
527,2363,Summary
527,11073,Summary
527,31750,Summary
527,36825,Summary
527,33898,Other
527,34034,Other
527,34514,Other
18465,19159,Prequel
18465,19889,Side story
6347,7805,Spin-off
6347,7870,Side story
6347,36250,Side story
6347,9471,Sequel
32648,22789,Sequel
17951,30263,Alternative version
180,181,Sequel
180,1112,Summary
379,564,Spin-off
2111,2109,Parent story
34238,31174,Other
34238,34239,Other
34238,36714,Other
34238,36865,Other
34238,35018,Summary
32264,27829,Other
28811,10336,Parent story
36497,29803,Other
36497,31138,Other
7261,19261,Other
7261,33544,Other
7261,33547,Other
7261,33549,Other
7261,35631,Other
7261,33542,Spin-off
7261,33543,Spin-off
7261,33548,Spin-off
7261,33550,Spin-off
7261,33551,Spin-off
7261,33552,Spin-off
7261,33705,Side story
1750,886,Parent story
17867,34492,Sequel
17867,34492,Alternative version
2276,2275,Prequel
2276,13937,Sequel
30329,30404,Alternative version
46,45,Parent story
32936,35757,Sequel
24821,21327,Parent story
29165,17827,Other
1232,573,Alternative setting
1232,1191,Alternative version
1232,1231,Sequel
7904,5420,Full story
1104,1103,Prequel
33195,33194,Parent story
33195,36619,Character
1415,1412,Parent story
22319,27899,Sequel
22319,30458,Spin-off
22319,31297,Spin-off
6330,355,Parent story
6330,14957,Sequel
6330,28603,Side story
28603,355,Parent story
28603,6330,Parent story
24051,24045,Other
24051,24047,Other
24051,24049,Other
10807,10165,Parent story
36475,21881,Alternative setting
36475,37278,Other
36475,37362,Other
36475,37831,Summary
1096,1095,Prequel
1096,1290,Sequel
1096,33741,Other
11371,4053,Prequel
11371,13245,Side story
11371,21755,Sequel
25875,19023,Spin-off
25875,33105,Sequel
36594,31300,Prequel
36594,36595,Sequel
1601,2267,Sequel
33279,33266,Other
28977,15335,Prequel
28977,15417,Prequel
28977,32122,Side story
28977,32366,Side story
28977,34096,Sequel
21031,16442,Prequel
35041,19517,Prequel
35041,35042,Sequel
825,504,Spin-off
825,1009,Spin-off
825,1799,Spin-off
825,1800,Spin-off
825,35204,Other
1034,17787,Other
1034,20471,Sequel
1549,1495,Sequel
1549,1548,Alternative version
9723,6895,Full story
9723,9065,Sequel
9723,13117,Alternative version
2125,392,Full story
2125,2126,Other
20815,9926,Parent story
20815,20371,Side story
33729,28833,Alternative version
33729,33728,Prequel
33729,33730,Sequel
91,90,Prequel
91,1939,Side story
91,2273,Alternative version
34005,2702,Parent story
36094,37109,Other
1891,1892,Sequel
18817,10705,Parent story
27887,21435,Parent story
8490,552,Parent story
32454,15125,Spin-off
32454,34615,Side story
1009,35204,Spin-off
4874,527,Parent story
4874,10916,Sequel
4208,2686,Prequel
34440,2904,Alternative version
34440,34437,Sequel
34440,34439,Prequel
2619,2620,Sequel
35044,34009,Prequel
28813,2986,Parent story
28813,28815,Other
241,487,Sequel
28093,8815,Character
28093,13177,Character
28093,17897,Other
34234,34643,Alternative version
32071,384,Other
32071,395,Other
6148,11699,Sequel
6148,12123,Other
36587,31629,Prequel
36587,34454,Other
8195,26341,Side story
34481,34213,Prequel
34481,34213,Parent story
5712,2150,Prequel
5712,2313,Side story
12669,11235,Parent story
35180,31646,Prequel
33852,21603,Other
1132,552,Spin-off
1132,859,Spin-off
1132,874,Spin-off
1132,1313,Spin-off
1132,8624,Spin-off
1132,3031,Side story
15717,13833,Alternative version
2267,1601,Prequel
22597,22595,Prequel
11533,33310,Sequel
11533,33789,Other
987,225,Prequel
2609,510,Alternative version
2609,661,Alternative version
2609,2139,Alternative version
2609,2610,Alternative version
2609,36528,Side story
15605,22745,Sequel
15605,25437,Side story
31741,14513,Sequel
31741,22097,Alternative version
1569,2615,Spin-off
1569,9988,Sequel
732,543,Sequel
2246,586,Prequel
31683,30127,Parent story
3728,3729,Sequel
997,532,Parent story
18139,20977,Side story
18139,24365,Side story
9362,8277,Parent story
24443,6525,Parent story
36835,31373,Character
36835,32699,Other
36835,36836,Other
2571,8373,Sequel
21277,21275,Other
37032,36144,Full story
28221,31070,Side story
28221,37346,Sequel
30342,30556,Other
30342,35611,Alternative version
19457,19325,Prequel
37387,1207,Alternative version
16405,16936,Side story
16405,18419,Side story
30030,6008,Alternative setting
30030,8217,Alternative setting
30030,10359,Alternative setting
30030,12963,Alternative setting
30030,17497,Alternative setting
30030,22693,Alternative setting
30030,32707,Alternative setting
33541,32906,Prequel
21743,35086,Side story
21743,37285,Other
4941,1371,Character
4941,1520,Character
4941,2747,Character
4941,3024,Character
4941,5249,Character
15617,10357,Parent story
8181,6462,Other
8181,11537,Other
8181,11799,Other
8181,14231,Other
8181,14247,Other
12015,9941,Parent story
12015,12017,Sequel
3154,2389,Alternative version
7761,4056,Prequel
17006,1960,Parent story
18679,21659,Side story
37341,34798,Parent story
4961,1137,Alternative version
779,235,Parent story
2885,8862,Character
2885,9464,Side story
6987,8577,Sequel
177,807,Side story
177,861,Character
177,969,Sequel
5826,23759,Other
23581,2559,Full story
18205,24437,Alternative version
18205,35332,Sequel
275,112,Other
275,964,Alternative setting
275,1874,Side story
3784,30,Alternative version
3784,2759,Prequel
3784,3785,Sequel
3784,32311,Other
3665,820,Parent story
3665,3371,Prequel
2307,1097,Prequel
2307,2308,Sequel
16419,603,Alternative setting
16419,1534,Alternative setting
16419,1929,Alternative setting
16419,1932,Alternative setting
16419,3692,Alternative setting
16419,5684,Alternative setting
16419,7645,Alternative setting
16419,9893,Alternative setting
16419,12191,Alternative setting
16419,21407,Alternative setting
16419,28669,Alternative setting
16419,31884,Alternative setting
16419,34290,Alternative setting
16419,36593,Alternative setting
16419,17357,Side story
16419,34302,Spin-off
16419,34303,Spin-off
34126,31716,Prequel
13085,13083,Character
2165,3710,Spin-off
2165,5688,Alternative version
2165,6971,Alternative version
2165,7307,Alternative version
2165,7619,Alternative version
2165,8145,Side story
2165,28103,Side story
2165,37140,Other
33912,30531,Other
33912,33392,Other
33912,33911,Other
3918,2413,Prequel
4534,4014,Prequel
4534,4967,Sequel
30050,8123,Parent story
33512,27411,Other
33512,37012,Other
33512,30617,Parent story
32365,1735,Parent story
32365,28755,Other
32365,34566,Alternative version
11103,14237,Other
23477,17745,Parent story
20463,2286,Other
20463,13789,Alternative version
33881,3545,Other
8229,3500,Sequel
29437,235,Parent story
29437,24169,Other
760,174,Full story
31465,31464,Parent story
317,408,Prequel
317,2952,Alternative version
317,6151,Side story
317,6152,Summary
10948,2448,Parent story
32271,36515,Sequel
32271,36521,Other
32271,36524,Prequel
32271,37148,Summary
22231,684,Parent story
8995,5306,Prequel
8995,12709,Side story
2376,2375,Prequel
33484,30070,Alternative version
19067,24675,Summary
19067,30039,Sequel
19067,35745,Character
13629,16233,Other
303,50,Spin-off
15663,17489,Other
15663,17983,Other
15663,17985,Other
15663,17987,Other
15663,18087,Other
19069,19059,Other
19069,19071,Other
19069,19073,Other
958,1774,Side story
33911,30531,Other
33911,33392,Other
33911,33912,Other
3185,6557,Prequel
5419,490,Prequel
34537,7785,Character
35266,34222,Other
960,959,Prequel
960,5854,Sequel
8894,6586,Parent story
4085,9829,Other
2892,5474,Spin-off
30300,15451,Prequel
30300,24703,Sequel
18153,17813,Other
18153,21241,Other
18153,30745,Other
18153,20909,Side story
18153,23385,Prequel
18153,25015,Summary
18153,28675,Sequel
33981,32423,Other
32384,16331,Other
1276,1277,Sequel
1276,21427,Character
1276,23825,Character
7333,1864,Prequel
4729,3370,Alternative setting
24811,24809,Other
1719,65,Parent story
2227,2405,Sequel
2227,9773,Summary
24347,5231,Other
1481,1293,Parent story
23775,16498,Alternative version
23775,19285,Alternative version
23775,23777,Sequel
17549,21667,Side story
17549,23623,Sequel
1985,4387,Other
1985,5620,Alternative version
1985,31467,Alternative version
19207,14563,Prequel
8635,6112,Other
33027,1458,Character
33027,2389,Character
33027,4808,Character
33027,4810,Character
33027,36197,Other
4550,6958,Side story
8206,31068,Side story
8410,5962,Prequel
8410,8245,Side story
8410,10370,Sequel
18989,17187,Parent story
28293,18941,Parent story
5921,5922,Prequel
5921,5923,Sequel
16742,20449,Sequel
7547,7461,Side story
7547,33480,Alternative version
7547,37019,Other
30625,907,Parent story
25619,25615,Parent story
6077,5474,Spin-off
12437,9608,Other
10763,16562,Sequel
19697,16049,Spin-off
926,924,Prequel
926,6038,Sequel
10471,2829,Parent story
4332,5477,Spin-off
37264,29803,Parent story
5369,1362,Parent story
34763,33728,Parent story
34763,33729,Parent story
34763,33730,Parent story
34763,34762,Other
34763,34764,Other
34763,34765,Other
13669,10456,Sequel
103,367,Sequel
35472,34375,Other
35472,34394,Prequel
35472,35473,Sequel
34410,30156,Prequel
34410,34669,Sequel
1912,18729,Sequel
94,1215,Side story
94,1241,Sequel
94,2294,Summary
94,2298,Prequel
2537,2536,Prequel
18549,9745,Parent story
21487,5618,Prequel
21487,21489,Side story
32670,27737,Prequel
24913,21405,Parent story
22421,2766,Other
22421,7294,Other
22421,8919,Other
22421,9792,Other
22421,9878,Other
22421,10199,Other
30177,18845,Parent story
31178,21439,Prequel
31178,35645,Sequel
31178,36684,Other
31178,36685,Other
19535,18241,Parent story
19535,19169,Character
19535,37850,Other
6783,2924,Full story
248,641,Side story
248,642,Sequel
35857,27947,Prequel
88,89,Sequel
88,6336,Prequel
88,36436,Prequel
1961,13029,Alternative version
3974,566,Alternative version
3974,6380,Sequel
9624,12131,Side story
11441,45,Parent story
1267,1266,Prequel
35206,34290,Other
35206,37051,Other
2288,2289,Sequel
3401,1205,Parent story
31072,27441,Other
31072,31073,Other
32214,31930,Other
32214,37026,Other
10533,10997,Sequel
10533,33856,Alternative version
10757,31912,Other
9136,6707,Parent story
17080,8098,Prequel
17080,30549,Sequel
17080,32034,Alternative version
27747,4698,Alternative setting
1710,1854,Spin-off
1710,2808,Spin-off
1710,2108,Sequel
7044,6377,Prequel
24713,20033,Parent story
2518,1196,Prequel
2518,4056,Sequel
23365,13253,Other
23365,25549,Other
10104,7598,Parent story
33759,37642,Sequel
31592,19291,Prequel
31592,23301,Side story
31592,31231,Side story
31592,34325,Side story
31592,32359,Other
31592,34034,Sequel
33529,33527,Other
33529,33528,Parent story
27829,27509,Character
27829,32264,Other
31378,26243,Parent story
9884,9883,Alternative version
9884,24373,Character
3921,2956,Alternative setting
5956,714,Prequel
4419,4418,Sequel
4419,7164,Side story
5492,611,Parent story
37152,36644,Prequel
1737,4371,Alternative version
34741,36856,Sequel
34741,36857,Other
2929,1941,Prequel
16664,29927,Alternative version
37124,32174,Other
2851,912,Parent story
17551,1815,Parent story
23697,2593,Other
23697,3782,Other
23697,3783,Other
23697,4280,Other
23697,4282,Other
23697,5204,Other
23697,5205,Other
28779,21521,Prequel
28779,30583,Sequel
37555,30954,Other
33835,3736,Other
33835,35963,Sequel
6726,5835,Full story
29924,20009,Alternative version
6205,7782,Side story
6205,10076,Sequel
6590,3479,Prequel
6590,14543,Alternative setting
6590,20757,Alternative setting
3762,3763,Prequel
3762,3764,Sequel
531,740,Parent story
531,2937,Side story
1926,750,Other
36537,33362,Parent story
25689,15377,Prequel
25689,30237,Side story
25939,1915,Prequel
25939,31137,Summary
25939,33589,Side story
36119,33089,Other
17681,19397,Side story
36784,37646,Sequel
14813,18753,Side story
14813,23847,Sequel
3923,3100,Other
3923,6297,Sequel
35475,31903,Parent story
7531,8685,Sequel
35267,25777,Other
6374,2389,Prequel
6374,6375,Sequel
441,440,Alternative version
3015,3014,Sequel
21957,1960,Parent story
34855,33731,Other
3964,95,Full story
3964,3963,Prequel
1368,235,Parent story
36493,28817,Alternative version
36493,30924,Prequel
623,22361,Other
5947,2001,Parent story
12069,263,Parent story
538,539,Alternative version
538,8767,Side story
7785,8985,Side story
7785,34537,Character
10790,10209,Prequel
10790,15437,Sequel
8539,6472,Character
35363,33206,Prequel
1807,4566,Side story
1807,9506,Alternative version
36245,36932,Summary
6798,6518,Sequel
33922,4737,Character
33922,31599,Parent story
33922,35219,Other
5193,14069,Sequel
9203,7017,Prequel
9203,7791,Parent story
7222,3572,Alternative version
7222,5310,Prequel
1135,1174,Prequel
1135,5702,Alternative version
33779,30954,Parent story
23301,19291,Parent story
23301,31592,Parent story
29247,9292,Other
31763,11759,Other
15781,15649,Sequel
15847,6875,Alternative version
15847,25457,Other
1408,2105,Spin-off
1005,34486,Character
2688,2689,Spin-off
2688,17167,Side story
2536,1578,Spin-off
2536,2534,Prequel
2536,2535,Sequel
2536,2537,Sequel
35683,35680,Other
35683,35681,Other
35683,35682,Other
2289,2288,Prequel
3407,5539,Summary
11785,7596,Alternative version
11785,9598,Alternative version
11785,15699,Sequel
11785,18713,Side story
1006,696,Prequel
1006,1144,Sequel
32087,9883,Parent story
29834,9693,Full story
8493,7619,Parent story
9907,9930,Other
9907,11033,Other
9907,12637,Other
9907,14951,Other
9907,20877,Other
9907,15051,Parent story
19279,2044,Character
19279,2598,Other
35143,13207,Alternative version
35143,35140,Alternative version
35143,35141,Alternative version
35143,37665,Alternative version
35143,37666,Alternative version
35143,37667,Alternative version
35143,35142,Sequel
7473,17721,Other
