anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,licensor,studio,aired_from,aired_to
36300,Oniichan Zurui,,お兄ちゃんずるい,Minna no Uta,https://cdn.myanimelist.net/images/anime/7/87693.jpg,Music,Original,1,Finished Airing,2 min.,G - All Ages,3.0,8,11625.0,14300,28,0,,,,,
33309,Jie Mo Ren,The Devil Ring,戒魔人,Xue Mo Ren,https://cdn.myanimelist.net/images/anime/10/80054.jpg,ONA,Web manga,14,Finished Airing,13 min. per ep.,PG-13 - Teens 13 or older,6.47,668,5719.0,6178,2744,6,Spring 2016,,,2016-04-27,2016-07-27
31669,Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,,高宮なすのです！〜てーきゅうスピンオフ〜　ＴＶ未放送オリジナルエピソードアニメ,,https://cdn.myanimelist.net/images/anime/5/76334.jpg,Special,Manga,2,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,6.19,282,6809.0,7626,1387,0,Summer 2015,,,2015-08-28,2015-08-28
10801,Copihan,,こぴはん,,https://cdn.myanimelist.net/images/anime/10/75584.jpg,ONA,Manga,7,Finished Airing,6 min. per ep.,PG-13 - Teens 13 or older,5.53,2916,8316.0,4322,6714,4,Summer 2011,,Gonzo,2011-08-12,2011-11-03
37408,Taishou Mebiusline: Chicchai-san - You and I,,大正メビウスライン ちっちゃいさん,,https://cdn.myanimelist.net/images/anime/1405/90826.jpg,Special,Visual novel,1,Finished Airing,4 min.,PG-13 - Teens 13 or older,4.94,308,9095.0,8592,849,0,Winter 2018,,Studio A-CAT,2018-02-28,2018-02-28
33417,Super Lovers 2,Super Lovers 2,SUPER LOVERS（スーパーラヴァーズ）  2,Super Lovers Second Season,https://cdn.myanimelist.net/images/anime/9/83807.jpg,TV,Manga,10,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.69,14544,1140.0,1954,34364,251,Winter 2017,,Studio Deen,2017-01-12,2017-03-16
5473,Tsuri Baka Nisshi,,釣りバカ日誌,"Fishing Fool Diary, Diary of a Fishing Fool",https://cdn.myanimelist.net/images/anime/9/11276.jpg,TV,Manga,36,Finished Airing,24 min. per ep.,G - All Ages,6.36,28,12514.0,11090,214,0,Fall 2002,,Toei Animation,2002-11-02,2003-09-13
35049,Minna ga Shitteru: Kokoro Atatamaru Natsukashii  Ohanashi Series,,みんなが知ってる 心あたたまるなつかしいお話しシリーズ,,https://cdn.myanimelist.net/images/anime/7/84580.jpg,OVA,Other,20,Finished Airing,32 min. per ep.,G - All Ages,7.6,5,11271.0,13996,47,0,,,,,
7646,Yawarakame♥,,やわらかめ♥,,https://cdn.myanimelist.net/images/anime/8/18410.jpg,ONA,Original,26,Finished Airing,2 min. per ep.,,3.9,20,12756.0,10348,321,1,Fall 2009,,ufotable,2009-12-01,2010-05-25
6634,Sengoku Basara Two,Sengoku Basara: Samurai Kings 2,戦国BASARA 弐,"Sengoku Basara Ni, Sengoku Basara 2",https://cdn.myanimelist.net/images/anime/6/80999.jpg,TV,Game,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.67,24033,1174.0,1533,50046,179,Summer 2010,Funimation,Production I.G,2010-07-11,2010-09-26
18835,Hakuouki Reimeiroku Tokuten Disc,,薄桜鬼　黎明録　特典ディスク　,,https://cdn.myanimelist.net/images/anime/11/50239.jpg,OVA,,2,Finished Airing,11 min. per ep.,PG-13 - Teens 13 or older,7.36,655,2183.0,6027,2908,5,Spring 2013,,Studio Deen,2013-05-22,2013-05-22
17104,Lolling Seutajeu (Movie),Rolling Stars (Movie),롤링 스타즈,,https://cdn.myanimelist.net/images/anime/7/45720.jpg,Movie,,1,Finished Airing,1 hr. 23 min.,PG - Children,5.11,9,11091.0,13000,100,0,Spring 2011,,,2011-03-24,2011-03-24
35516,Dappys,Dappys,ダッピィズ,Dappies,https://cdn.myanimelist.net/images/anime/5/85616.jpg,TV,Original,0,Currently Airing,50 sec.,G - All Ages,6.57,59,5318.0,9583,485,3,Spring 2017,,DLE,2017-05-02,
31147,Concrete Revolutio: Choujin Gensou,Concrete Revolutio,コンクリート・レボルティオ～超人幻想～,ConRevo,https://cdn.myanimelist.net/images/anime/3/76143.jpg,TV,Original,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.8,17576,4306.0,1357,59961,172,Fall 2015,Funimation,Bones,2015-10-04,2015-12-27
36915,Fate/Grand Order: Moonlight/Lostroom,,Fate/Grand Order -MOONLIGHT/LOSTROOM-,,https://cdn.myanimelist.net/images/anime/13/89976.jpg,Special,Game,1,Finished Airing,32 min.,PG-13 - Teens 13 or older,6.29,5240,6433.0,3229,13651,10,Fall 2017,,Lay-duce,2017-12-31,2017-12-31
3538,Dorei Kaigo,Slave Nurses,奴隷介護,,https://cdn.myanimelist.net/images/anime/13/41609.jpg,OVA,Visual novel,3,Finished Airing,24 min. per ep.,Rx - Hentai,6.24,1012,,6276,2617,6,Winter 2003,,Arms,2003-01-24,2003-07-25
3953,DNA Hunter,DNA Hunter,DNAハンター,,https://cdn.myanimelist.net/images/anime/2/7110.jpg,OVA,,3,Finished Airing,30 min. per ep.,Rx - Hentai,5.62,484,,7488,1475,4,Summer 2001,,,2001-09-18,2002-03-18
34716,Crocotires Traction AAA,,Crocotires Traction AAA,,https://cdn.myanimelist.net/images/anime/2/83701.jpg,Movie,Original,1,Finished Airing,5 min.,G - All Ages,5.26,80,8749.0,11885,155,0,,,Polygon Pictures,,
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,,魔法少女リリカルなのはViVid スペシャルプログラム,"Mahou Shoujo Lyrical Nanoha ViVid Recap, Magical Girl Lyrical Nanoha ViVid Recap, Mahou Shoujo Lyrical Nanoha ViVid 12.5, Magical Girl Lyrical Nanoha ViVid 12.5",https://cdn.myanimelist.net/images/anime/8/74785.jpg,Special,Manga,1,Finished Airing,25 min.,PG-13 - Teens 13 or older,6.14,468,6969.0,7233,1682,3,Spring 2015,,A-1 Pictures,2015-06-26,2015-06-26
21067,Strange+,,ストレンジ・プラス,Strange Plus,https://cdn.myanimelist.net/images/anime/6/57481.jpg,TV,Manga,12,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,6.06,9928,7221.0,2412,24019,14,Winter 2014,,Seven,2014-01-10,2014-03-28
2588,Sinkan,T&A Teacher,SINKAN シンカン,,https://cdn.myanimelist.net/images/anime/5/31931.jpg,OVA,Manga,1,Finished Airing,26 min.,Rx - Hentai,5.8,692,,6944,1929,5,Spring 2004,Critical Mass Video,,2004-05-28,2004-05-28
25815,Yokohama Bakkure-tai,,横浜ばっくれ隊,"Yokohama Bakkuretai, Yokohama Bakkure Tai",https://cdn.myanimelist.net/images/anime/8/65451.jpg,OVA,,4,Finished Airing,50 min. per ep.,PG-13 - Teens 13 or older,6.45,11,12765.0,12004,147,0,Fall 1993,,Toei Animation,1993-12-17,1995-02-21
28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,,じしんがきたらどうする？むしむし村の防災訓練,"Mushimushi Mura no Bousai Kunren, Mushi Mushi-mura no Bousai Kunren, Mushimushi-mura no Bousai Kunren",https://cdn.myanimelist.net/images/anime/4/68929.jpg,OVA,,1,Finished Airing,12 min.,G - All Ages,5.75,8,10641.0,13572,72,0,,,,,
34794,Yukai na Animal Bus,Funny Animal Bus,ゆかいなアニマルバス,,https://cdn.myanimelist.net/images/anime/9/85584.jpg,TV,Original,12,Finished Airing,1 min. per ep.,G - All Ages,4.6,5,12793.0,12905,104,0,Winter 2017,,TMS Entertainment,2017-01-08,2017-03-26
9385,Rokushin Gattai GodMars (1982),Six God Combination GodMars: The Movie,六神合体ゴッドマーズ (1982),"Rokushin Gattai GodMars Gekijouban, Six God Combination God Mars Movie",https://cdn.myanimelist.net/images/anime/2/88344.jpg,Movie,,1,Finished Airing,1 hr. 35 min.,PG-13 - Teens 13 or older,6.0,127,7357.0,9886,408,1,Fall 1982,,,1982-12-18,1982-12-18
5968,Kinnikuman II Sei: Ultimate Muscle 2,,キン肉マンII世 ULTIMATE MUSCLE 2,Kinnikuman Nisei: Ultimate Muscle 2,https://cdn.myanimelist.net/images/anime/10/14986.jpg,TV,Manga,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.04,1507,3410.0,5969,2989,1,Winter 2006,,Toei Animation,2006-01-04,2006-03-29
20877,Music S.T.A.R.T!!,,Music S.T.A.R.T!!,Love Live! School Idol Project: Music S.T.A.R.T!!,https://cdn.myanimelist.net/images/anime/7/55555.jpg,Music,,1,Finished Airing,5 min.,PG-13 - Teens 13 or older,7.33,4474,2315.0,4038,7983,11,Fall 2013,,Sunrise,2013-11-27,2013-11-27
34722,Shiseido HG Super Hard,,資生堂 HGスーパーハード,Shiseidou HG Super Hard,https://cdn.myanimelist.net/images/anime/5/83707.jpg,Special,Original,6,Finished Airing,15 sec. per ep.,G - All Ages,4.73,22,12112.0,13784,62,0,Spring 1995,,,1995-05-11,1997-05-11
7729,Hokkyoku no Muushika Miishika,Adventures of the Polar Cubs,北極のムーシカ・ミーシカ,"Hokkyoku no Mushka Mishka, Mushka and Mishka, The Polar Cubs an Adventure of the North Pole, Mooshka and Meeshka of the North Pole, Die Polarbären",https://cdn.myanimelist.net/images/anime/12/18700.jpg,Movie,,1,Finished Airing,1 hr. 18 min.,G - All Ages,6.12,94,7026.0,10655,268,0,Summer 1979,,,1979-07-21,1979-07-21
13939,Accel World EX,,アクセル・ワールド EX,"Accel World OVA, Accel World: Reverberation, Accel World: Ginyoku no Kakusei, Accel World: Kasoku no Chouten",https://cdn.myanimelist.net/images/anime/10/41815.jpg,OVA,Light novel,2,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.26,42135,2554.0,1078,77082,85,Summer 2012,,Sunrise,2012-09-13,2013-01-31
637,Iketeru Futari,,イケてる２人,Cool Couple,https://cdn.myanimelist.net/images/anime/5/19958.jpg,TV,Manga,16,Finished Airing,5 min. per ep.,R+ - Mild Nudity,6.74,7274,4580.0,3235,13557,27,Winter 1999,,J.C.Staff,1999-02-02,1999-02-26
6361,ef: A Tale of Memories. - Prologue,,ef - a tale of memories. ~prologue~,,https://cdn.myanimelist.net/images/anime/13/26046.jpg,Special,Visual novel,1,Finished Airing,4 min.,PG-13 - Teens 13 or older,7.2,10347,2805.0,2431,23751,16,Summer 2007,,Shaft,2007-08-24,2007-08-24
32571,Shounen Ashibe: Go! Go! Goma-chan,,少年アシベ GO！GO！ゴマちゃん,Young Ashibe: Go! Go! Goma-chan,https://cdn.myanimelist.net/images/anime/4/79805.jpg,TV,4-koma manga,32,Finished Airing,9 min. per ep.,G - All Ages,6.16,444,6912.0,6732,2127,9,Spring 2016,,"Bridge, Husio Studio",2016-04-05,2017-02-21
34370,Cofun Gal no Coffy Campus Life Specials,,古墳ギャルのコフィー　キャンパスライフ,"Eagle Talon 2, The Frogman Show",https://cdn.myanimelist.net/images/anime/2/82801.jpg,Special,Original,5,Finished Airing,11 min. per ep.,PG-13 - Teens 13 or older,6.25,4,9912.0,14008,46,0,Fall 2009,,,2009-12-18,2010-03-19
711,Uchuu Senkan Yamato (Movie),Space Battleship Yamato,宇宙戦艦ヤマト,,https://cdn.myanimelist.net/images/anime/11/83048.jpg,Movie,Original,1,Finished Airing,2 hr. 20 min.,PG-13 - Teens 13 or older,6.91,972,3892.0,5953,3009,5,Summer 1977,,,1977-08-06,1977-08-06
13249,Lupin VIII,,ルパン8世,,https://cdn.myanimelist.net/images/anime/4/89537.jpg,Special,,1,Finished Airing,22 min.,PG-13 - Teens 13 or older,5.71,449,7976.0,7359,1573,0,Spring 2012,,TMS Entertainment,2012-03-28,2012-03-28
18475,Kagayake! Yuujou no V Sign,,輝け!友情のVサイン,,https://cdn.myanimelist.net/images/anime/3/61381.jpg,OVA,,1,Finished Airing,25 min.,PG-13 - Teens 13 or older,5.8,15,10681.0,12578,120,0,,,Toei Animation,,
31942,Shooting Hero,,シューティング・ヒーロー,Minna no Uta,https://cdn.myanimelist.net/images/anime/12/76864.jpg,Music,Music,1,Finished Airing,2 min.,G - All Ages,4.39,28,12120.0,13314,86,0,,,,,
8478,Doubutsu Kankyou Kaigi,,動物かんきょう会議,The Animal Conference on the Environment,https://cdn.myanimelist.net/images/anime/7/22444.jpg,TV,,20,Finished Airing,5 min. per ep.,G - All Ages,5.56,25,10019.0,11198,202,0,Spring 2010,,Studio Deen,2010-03-20,2010-08-20
13429,Sakasama no Patema: Beginning of the Day,Patema Inverted: Beginning of the Day,サカサマのパテマ Beginning of the Day,,https://cdn.myanimelist.net/images/anime/3/37569.jpg,Special,,4,Finished Airing,6 min. per ep.,PG-13 - Teens 13 or older,7.47,8802,1740.0,2643,20462,18,Winter 2012,,"Studio Rikka, Purple Cow Studio Japan",2012-02-26,2012-08-25
21089,Lost Forest,,LOST FOREST,,https://cdn.myanimelist.net/images/anime/8/55699.jpg,Music,,1,Finished Airing,5 min.,G - All Ages,5.48,254,8407.0,9742,444,0,Winter 2012,,David Production,2012-01-09,2012-01-09
24861,Akaoni to Aooni no Tango,,赤鬼と青鬼のタンゴ,"Red Devil and Blue Devil's Tango, Minna no Uta: Akaoni to Aooni no Tango",https://cdn.myanimelist.net/images/anime/13/63883.jpg,Music,Original,1,Finished Airing,2 min.,G - All Ages,5.13,130,8907.0,10800,246,0,Fall 1977,,,1977-12-05,1977-12-05
36890,dMatsu-san,,d松さん,"Mr. dMatsu, Osomatsu-san 2nd Season Side Stories",https://cdn.myanimelist.net/images/anime/11/89951.jpg,ONA,Manga,12,Currently Airing,,PG-13 - Teens 13 or older,5.58,19,9978.0,7553,1427,2,Winter 2018,,,2018-01-09,
35616,Santa no Yama Yousei no Mori,,サンタの山 妖精の森,,https://cdn.myanimelist.net/images/anime/4/85859.jpg,OVA,Original,2,Finished Airing,32 min. per ep.,G - All Ages,6.38,8,11956.0,14055,43,0,Fall 1996,,,1996-10-25,1996-11-05
26327,Kitsune to Budou,,きつねとぶどう,,https://cdn.myanimelist.net/images/anime/6/66265.jpg,OVA,,1,Finished Airing,11 min.,G - All Ages,5.5,6,10903.0,12940,102,0,,,,,
36851,Bousai Keihatsu Douga,The Disaster Awareness Video,防災啓発動画,,https://cdn.myanimelist.net/images/anime/10/89145.jpg,ONA,Original,2,Finished Airing,6 min. per ep.,G - All Ages,3.79,14,9762.0,13962,50,0,,,,,
31833,Metamorphose,,METAMORPHOSE,,https://cdn.myanimelist.net/images/anime/6/76682.jpg,Movie,,1,Finished Airing,2 min.,G - All Ages,4.99,131,9054.0,10606,277,0,Summer 2013,,,2013-08-02,2013-08-02
36162,"Sou: Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?-hen",,爽「打ち上げ花火、下から見るか？横から見るか？篇」,,https://cdn.myanimelist.net/images/anime/11/87372.jpg,Special,Other,1,Finished Airing,15 sec.,G - All Ages,5.65,187,8110.0,7339,1588,3,Summer 2017,,Shaft,2017-08-09,2017-08-09
8915,Dantalian no Shoka,The Mystic Archives of Dantalian,ダンタリアンの書架,"Bibliotheca Mystica de Dantalian, Dantalian's Bookshelf",https://cdn.myanimelist.net/images/anime/2/52683.jpg,TV,Light novel,12,Finished Airing,25 min. per ep.,R - 17+ (violence & profanity),7.32,41506,2328.0,855,102148,436,Summer 2011,Funimation,Gainax,2011-07-16,2011-10-01
8293,Gakuen Saimin Reido,,学園催眠隷奴,,https://cdn.myanimelist.net/images/anime/7/21478.jpg,OVA,Visual novel,3,Finished Airing,28 min. per ep.,Rx - Hentai,6.89,2551,,4363,6562,47,Spring 2010,,,2010-04-16,2012-09-21
23609,Gaki Deka (OVA),,がきデカ,"Brat Cop OVA, Big Brat OVA, Bratty Cop OVA",https://cdn.myanimelist.net/images/anime/6/61475.jpg,OVA,,3,Finished Airing,15 min. per ep.,PG - Children,4.42,12,10154.0,12915,103,0,Fall 1989,,,1989-11-24,1989-11-24
24011,Lance N' Masques,Lance N' Masques,ランス・アンド・マスクス,"Lance and Masks, LN'M",https://cdn.myanimelist.net/images/anime/13/76576.jpg,TV,Light novel,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,5.64,13651,8126.0,1837,37938,29,Fall 2015,Ponycan USA,Studio Gokumi,2015-10-02,2015-12-18
3182,Massugu ni Ikou. 2nd Season,,まっすぐにいこう。第2期,"Massugu ni Ikou. (2004), Go forward, Let's Go Straight Ahead!, Let's Walk Straight",https://cdn.myanimelist.net/images/anime/7/76160.jpg,TV,Manga,5,Finished Airing,22 min. per ep.,PG - Children,6.81,397,4280.0,7893,1218,3,Spring 2004,,Yumeta Company,2004-03-27,2004-04-01
28495,Sidonia no Kishi Movie,,劇場版「シドニアの騎士」,,https://cdn.myanimelist.net/images/anime/6/69369.jpg,Movie,Manga,1,Finished Airing,2 hr. 14 min.,R - 17+ (violence & profanity),7.37,1655,2163.0,4144,7540,8,Spring 2015,Sentai Filmworks,Polygon Pictures,2015-03-06,2015-03-06
5687,Doura,,瞳裸,Dora,https://cdn.myanimelist.net/images/anime/8/11800.jpg,OVA,,4,Finished Airing,30 min. per ep.,Rx - Hentai,5.1,139,,9400,534,1,Spring 2001,,,2001-06-18,2002-01-18
3588,Soul Eater,Soul Eater,ソウルイーター,,https://cdn.myanimelist.net/images/anime/9/7804.jpg,TV,Manga,51,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.03,422552,523.0,23,791551,17953,Spring 2008,Funimation,Bones,2008-04-07,2009-03-30
1392,Future GPX Cyber Formula 11,,新世紀ＧＰＸサイバーフォーミュラ１１,"Shinseki-GPX Cyber Formula 11, Shin Seiki GPX Cyber Formula Double One",https://cdn.myanimelist.net/images/anime/9/72925.jpg,OVA,,6,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,7.46,639,1767.0,7629,1385,5,Fall 1992,,Sunrise,1992-11-01,1993-06-01
24765,Gakkougurashi!,School-Live!,がっこうぐらし！,Gakkou Gurashi!,https://cdn.myanimelist.net/images/anime/1798/91548.jpg,TV,Manga,12,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.69,103138,1129.0,352,213143,2570,Summer 2015,Sentai Filmworks,Lerche,2015-07-09,2015-09-24
187,Initial D Third Stage,,頭文字〈イニシャル〉D THIRD STAGE,,https://cdn.myanimelist.net/images/anime/13/40397.jpg,Movie,Manga,1,Finished Airing,1 hr. 45 min.,PG-13 - Teens 13 or older,7.97,39643,587.0,1310,61960,225,Winter 2001,Funimation,Studio Deen,2001-01-13,2001-01-13
35521,Geisters Movie: Inochi no Shou,,劇場版 ガイスターズ 命の章,Geisters: Fractions of the Earth Recap,https://cdn.myanimelist.net/images/anime/9/85625.jpg,Movie,Original,1,Finished Airing,1 hr. 40 min.,PG-13 - Teens 13 or older,4.29,7,10193.0,13497,76,0,Summer 2002,,,2002-08-24,2002-08-24
31662,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,,バリィさん×ゴスペラッツ 『トンデバリバリ物語』,Bari-san x Gospe Rats: Tonde Bari Bari Monogatari,https://cdn.myanimelist.net/images/anime/4/76286.jpg,Music,,1,Finished Airing,2 min.,G - All Ages,4.28,39,9692.0,12759,111,0,Summer 2015,,Kachidoki Studio,2015-09-01,2015-09-01
1639,Boku no Pico,,ぼくのぴこ,"Boku no Piko, My Pico, Boku no Pico OVA 1 - My Pico",https://cdn.myanimelist.net/images/anime/12/39497.jpg,OVA,Original,1,Finished Airing,34 min.,Rx - Hentai,4.99,48649,,1057,78255,1192,Summer 2006,,"Sugar Boy, Blue Cat",2006-09-07,2006-09-07
14511,Minami-ke Tadaima,,みなみけ ただいま,Minami-ke 4th Season,https://cdn.myanimelist.net/images/anime/7/53133.jpg,TV,Manga,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.76,18031,972.0,1827,38390,64,Winter 2013,Funimation,feel.,2013-01-06,2013-03-31
30243,Gakuen de Jikan yo Tomare,,学園で時間よ止まれ,,https://cdn.myanimelist.net/images/anime/9/73789.jpg,OVA,Visual novel,4,Finished Airing,29 min. per ep.,Rx - Hentai,7.25,3710,,3878,8836,100,Spring 2015,,,2015-05-29,2015-10-30
29994,Misato-chan no Yume Nikki,,みさとちゃんの夢日記,,https://cdn.myanimelist.net/images/anime/7/71903.jpg,OVA,,1,Finished Airing,50 min.,Rx - Hentai,3.53,34,,10637,272,0,Summer 1999,,,1999-07-30,1999-07-30
186,Initial D Second Stage,Initial D Second Stage,頭文字〈イニシャル〉D SECOND STAGE,,https://cdn.myanimelist.net/images/anime/8/12750.jpg,TV,Manga,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,8.16,46415,360.0,1136,72650,312,Fall 1999,Funimation,Pastel,1999-10-15,2000-01-21
24791,Boku wa Ou-sama,,ぼくは王さま,,https://cdn.myanimelist.net/images/anime/3/63739.jpg,OVA,Picture book,4,Finished Airing,10 min. per ep.,PG - Children,5.42,12,9732.0,13119,92,0,Summer 1996,,Nippon Animation,1996-07-21,1996-07-21
17441,Kyojin no Hoshi: Chizome no Kesshousen,,巨人の星 血ぞめの決勝戦,,https://cdn.myanimelist.net/images/anime/13/46613.jpg,Movie,,1,Finished Airing,1 hr. 30 min.,G - All Ages,5.46,13,11033.0,11770,161,0,Summer 1969,,,1969-07-26,1969-07-26
31629,Granblue Fantasy The Animation,,GRANBLUE FANTASY The Animation,,https://cdn.myanimelist.net/images/anime/2/81630.jpg,TV,Game,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.83,24601,4185.0,1032,81147,151,Spring 2017,Aniplex of America,A-1 Pictures,2017-04-02,2017-06-25
35227,Akita Kenritsu Iburi Gakkou Chuutou-bu: Web-ban Omake,,秋田県立いぶり学校中等部 WEB版おまけ,,https://cdn.myanimelist.net/images/anime/13/84868.jpg,ONA,Original,0,Currently Airing,1 min.,G - All Ages,1.88,8,9567.0,13644,68,0,Spring 2017,,,2017-03-13,
35716,Inferno Cop 2nd Season,,インフェルノコップ 2ndシーズン,,https://cdn.myanimelist.net/images/anime/2/86161.jpg,ONA,Original,0,Not yet aired,,R - 17+ (violence & profanity),0.0,0,,4200,7317,8,,,Trigger,,
5865,Nanaka 6/17 Special,Nanaka the Distraction,ななか６／１７,,https://cdn.myanimelist.net/images/anime/10/47051.jpg,Special,Manga,1,Finished Airing,25 min.,PG-13 - Teens 13 or older,6.73,598,4632.0,7601,1400,3,Spring 2003,ADV Films,J.C.Staff,2003-06-17,2003-06-17
23283,Zankyou no Terror,Terror in Resonance,残響のテロル,"Terror in Tokyo, Terror of Resonance",https://cdn.myanimelist.net/images/anime/4/64447.jpg,TV,Original,11,Finished Airing,22 min. per ep.,R - 17+ (violence & profanity),8.21,284077,311.0,76,512234,12027,Summer 2014,Funimation,MAPPA,2014-07-11,2014-09-26
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,,眠らぬ街のシンデレラ 廣瀬遼一「Memorial Date」,Seduced in the Sleepless City: Hirose Ryouichi - Memorial Date,https://cdn.myanimelist.net/images/anime/7/73659.jpg,ONA,,1,Finished Airing,2 min.,PG-13 - Teens 13 or older,5.56,81,8268.0,9812,427,2,Summer 2012,,,2012-09-26,2012-09-26
3900,Ougon Bat,Golden Bat,黄金バット,"Fantomas, Ogon Bat, Phantaman, Fantaman",https://cdn.myanimelist.net/images/anime/2/28619.jpg,TV,Novel,52,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.51,132,5573.0,8907,710,2,Spring 1967,,"Daichi Doga, Dongyang Animation",1967-04-01,1968-03-23
33019,Reikenzan: Eichi e no Shikaku,,霊剣山 叡智への資格,Reikenzan: Hoshikuzu-tachi no Utage 2nd Season,https://cdn.myanimelist.net/images/anime/11/83499.jpg,TV,Light novel,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.05,8593,3383.0,2401,24256,56,Winter 2017,,Studio Deen,2017-01-08,2017-03-26
413,Hametsu no Mars,Mars of Destruction,破滅のマルス,,https://cdn.myanimelist.net/images/anime/7/68855.jpg,OVA,Visual novel,1,Finished Airing,19 min.,R - 17+ (violence & profanity),2.33,24281,9514.0,1949,34524,202,Summer 2005,,WAO World,2005-07-06,2005-07-06
11879,Oni Chichi: Re-born,,鬼父 Re-born,Oni Chichi 4,https://cdn.myanimelist.net/images/anime/8/33449.jpg,OVA,Visual novel,2,Finished Airing,30 min. per ep.,Rx - Hentai,7.74,10529,,2713,19351,183,Fall 2011,,PoRO,2011-12-22,2012-12-28
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,,失われた未来を求めて　第十三話「失われた夏休みを求めて」,"Ushinawareta Mirai wo Motomete Special, Ushinawareta Mirai wo Motomete Episode 13, In Search of the Lost Future Special",https://cdn.myanimelist.net/images/anime/10/75984.jpg,Special,Visual novel,1,Finished Airing,28 min.,R+ - Mild Nudity,6.8,2393,4342.0,4817,5177,5,,Funimation,feel.,,
31512,Love & Gift,,LOVE&GIFT,Love & Gift: Nostalgic Happiness,https://cdn.myanimelist.net/images/anime/6/75955.jpg,ONA,Original,1,Finished Airing,2 min.,G - All Ages,4.9,130,9120.0,10695,264,0,Spring 2015,,,2015-04-12,2015-04-12
36279,The Curlydog Story,The Curlydog Story,The Curlydog Story,,https://cdn.myanimelist.net/images/anime/11/87635.jpg,Special,Original,1,Finished Airing,1 min.,G - All Ages,4.7,33,12414.0,13492,79,0,,,,,
1505,Detective Conan Movie 09: Strategy Above the Depths,,名探偵コナン　水平線上の陰謀,"Meitantei Conan: Suihei Senjou no Sutoratejii, Detective Conan - Strategy Above the Depths",https://cdn.myanimelist.net/images/anime/8/20983.jpg,Movie,Manga,1,Finished Airing,1 hr. 50 min.,PG-13 - Teens 13 or older,7.94,15781,627.0,2276,26534,16,Spring 2005,,TMS Entertainment,2005-04-09,2005-04-09
19023,"Wake Up, Girls!","Wake Up, Girls!","Wake Up, Girls！",WUG!,https://cdn.myanimelist.net/images/anime/5/58971.jpg,TV,Original,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.05,13341,3394.0,1863,37184,138,Winter 2014,Sentai Filmworks,"Tatsunoko Production, Ordet",2014-01-11,2014-03-29
2350,Ail Maniax: Inma Seifukugari & Majogari no Yoru ni,,アイルMANIAX～淫魔制服狩り＆魔女狩りの夜に～,,https://cdn.myanimelist.net/images/anime/7/36715.jpg,OVA,,3,Finished Airing,30 min. per ep.,Rx - Hentai,5.45,711,,6653,2196,14,Summer 2001,,,2001-08-24,2002-03-22
23405,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,,コンが教えて差し上げます！まるわかり東京レイヴンズ,Tokyo Ravens Specials,https://cdn.myanimelist.net/images/anime/6/61407.jpg,ONA,,3,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,6.89,2091,3969.0,4015,8059,5,Fall 2013,Funimation,,2013-10-23,2014-01-30
14833,Maoyuu Maou Yuusha,Maoyu ~ Archenemy & Hero,まおゆう魔王勇者,Maoyu Maou Yusha,https://cdn.myanimelist.net/images/anime/4/46041.jpg,TV,Light novel,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.43,108649,1898.0,315,226924,753,Winter 2013,Sentai Filmworks,Arms,2013-01-05,2013-03-30
10436,Animal Dance,,アニマルダンス,,https://cdn.myanimelist.net/images/anime/10/28668.jpg,Movie,Original,1,Finished Airing,5 min.,PG - Children,4.78,271,9211.0,9411,529,2,Spring 2009,,,2009-06-09,2009-06-09
5018,Piroppo,,ピロッポ,,https://cdn.myanimelist.net/images/anime/7/9770.jpg,TV,Other,23,Finished Airing,1 min. per ep.,,5.63,60,8143.0,10275,333,0,Fall 2001,,Studio 4°C,2001-10-11,2002-03-21
